Date,Close,Open,High,Low,Volume,Change %
5/23/2019,8191.10,8370.00,8433.70,8123.60,3280,-2.14%
5/24/2019,8370.00,8304.90,8423.50,8230.10,2540,0.77%
5/25/2019,8305.70,8319.60,8477.40,8179.30,4040,-0.15%
5/26/2019,8318.30,8278.20,8421.00,8272.50,1710,0.46%
5/27/2019,8280.00,8596.00,8815.20,8253.00,6080,-3.68%
5/28/2019,8596.00,8610.40,8682.80,8472.00,4320,-0.13%
5/29/2019,8607.50,8205.00,8717.90,8146.60,8390,4.83%
5/30/2019,8211.20,8234.60,8362.00,8132.80,3470,-0.19%
5/31/2019,8227.00,7886.20,8342.00,7794.90,8150,4.36%
6/1/2019,7883.10,8162.50,8183.10,7807.10,5850,-3.42%
6/2/2019,8162.50,8170.10,8210.70,8040.00,3330,-0.09%
6/3/2019,8170.00,8260.50,8264.90,8040.00,3050,-1.06%
6/4/2019,8257.90,8414.90,8440.00,8100.70,3720,-1.85%
6/5/2019,8413.40,8333.70,8419.90,8193.50,3450,0.94%
6/6/2019,8334.90,8331.10,8539.00,8228.00,5840,0.05%
6/7/2019,8331.10,8090.10,8384.00,7753.00,10920,2.98%
6/8/2019,8090.00,8238.20,8260.20,7930.70,6140,-1.80%
6/9/2019,8238.60,8215.30,8354.70,8047.90,5450,0.31%
6/10/2019,8213.40,8105.90,8296.50,7906.30,7470,1.35%
6/11/2019,8103.60,8475.30,8489.90,7800.10,15420,-4.38%
6/12/2019,8474.70,8535.00,8770.00,8266.10,12770,-0.86%
6/13/2019,8547.90,9702.60,9788.10,8110.10,34870,-11.90%
6/14/2019,9702.60,10055.00,10077.00,9627.50,5490,-3.48%
6/15/2019,10052.00,10012.00,10105.00,9881.40,2750,0.39%
6/16/2019,10013.00,10197.00,10199.00,9958.10,2980,-1.81%
6/17/2019,10198.00,10303.00,10340.00,10105.00,2510,-1.00%
6/18/2019,10301.00,10185.00,10417.00,9655.00,9770,1.14%
6/19/2019,10185.00,10214.10,10278.00,10111.00,3340,-0.28%
6/20/2019,10214.10,10290.00,10308.00,10171.00,2940,-0.79%
6/21/2019,10295.00,10321.00,10399.00,10100.00,5520,-0.26%
6/22/2019,10322.00,10381.00,10402.00,10287.00,1880,-0.55%
6/23/2019,10379.00,10374.00,10478.00,10256.00,3160,0.05%
6/24/2019,10374.00,10452.00,10475.00,10170.00,4500,-0.75%
6/25/2019,10452.00,10174.20,10488.00,10065.10,4400,2.72%
6/26/2019,10175.00,10121.00,10297.00,9866.50,4350,0.52%
6/27/2019,10122.00,10317.00,10399.00,9961.70,4210,-1.90%
6/28/2019,10318.00,10417.00,10542.00,10118.60,5200,-0.93%
6/29/2019,10415.00,10489.00,10599.00,10257.00,3510,-0.70%
6/30/2019,10488.00,10305.00,10581.00,10305.00,3380,1.66%
7/1/2019,10317.00,10582.90,10933.00,10218.00,11280,-2.47%
7/2/2019,10578.70,10593.00,10663.00,10483.00,3010,-0.11%
7/3/2019,10590.00,10642.00,10841.20,10411.00,6250,-0.48%
7/4/2019,10641.00,10401.00,10766.00,10300.00,10740,2.44%
7/5/2019,10388.00,9783.00,10473.00,9754.90,11140,6.23%
7/6/2019,9779.10,9623.90,9858.00,9560.10,2870,1.61%
7/7/2019,9623.90,9600.70,9710.20,9472.10,2750,0.24%
7/8/2019,9601.00,9509.40,9710.00,9384.30,3750,0.97%
7/9/2019,9509.00,9727.30,9727.30,9360.40,7080,-2.25%
7/10/2019,9727.40,10190.00,10303.00,9585.30,10410,-4.48%
7/11/2019,10184.00,10376.20,10392.00,10036.90,4520,-1.86%
7/12/2019,10377.00,10144.00,10654.00,10144.00,8980,2.42%
7/13/2019,10132.00,10162.00,10349.00,9881.10,5210,-0.20%
7/14/2019,10152.00,10414.00,10427.00,9900.00,5410,-2.46%
7/15/2019,10408.00,10117.00,10461.00,10063.00,6390,2.88%
7/16/2019,10117.00,10147.00,10247.00,9790.00,6530,-0.29%
7/17/2019,10146.00,10795.00,10825.00,9880.00,11790,-5.99%
7/18/2019,10793.00,10947.00,10986.00,10588.00,5830,-1.32%
7/19/2019,10937.00,10329.00,10960.00,10280.00,7380,5.91%
7/20/2019,10327.00,10230.00,10529.00,10086.00,3900,0.97%
7/21/2019,10228.00,10372.00,10487.00,10004.10,4890,-1.33%
7/22/2019,10366.00,10324.00,10568.00,9783.40,12890,0.38%
7/23/2019,10327.00,10067.00,10470.00,9522.50,17370,2.58%
7/24/2019,10067.00,10904.00,10909.00,9980.00,14510,-7.68%
7/25/2019,10904.00,11411.00,11468.00,10801.00,9000,-4.38%
7/26/2019,11404.00,11577.00,11578.80,11272.00,3200,-1.57%
7/27/2019,11586.00,11308.00,11594.00,11158.00,5440,2.40%
7/28/2019,11314.00,11892.00,12003.00,11263.00,9020,-4.87%
7/29/2019,11893.00,12051.00,12092.70,11711.00,7810,-1.38%
7/30/2019,12060.00,11999.00,12126.00,11570.00,10970,0.53%
7/31/2019,11997.00,11472.00,12122.00,11386.00,13660,4.58%
8/1/2019,11471.20,11824.00,12307.00,11268.00,19340,-2.85%
8/2/2019,11808.00,10974.00,11938.00,10973.00,16130,7.61%
8/3/2019,10973.00,10822.00,11060.00,10595.00,9280,1.40%
8/4/2019,10822.00,10520.00,10910.00,10506.00,7420,2.88%
8/5/2019,10519.00,10400.00,10648.30,10345.00,8440,1.15%
8/6/2019,10399.00,10096.00,10500.00,9899.90,7780,3.08%
8/7/2019,10088.00,9588.90,10099.00,9575.50,7940,5.20%
8/8/2019,9589.00,9503.50,9736.00,9401.60,5190,0.86%
8/9/2019,9507.00,9530.00,9690.00,9396.60,5700,-0.13%
8/10/2019,9519.00,9463.10,9604.20,9112.30,7750,0.56%
8/11/2019,9465.70,9840.30,10189.00,9300.30,11770,-3.83%
8/12/2019,9842.50,9888.00,9899.00,9672.00,5120,-0.48%
8/13/2019,9890.10,9772.00,10180.00,9735.00,9220,1.22%
8/14/2019,9771.00,9859.00,9917.70,9541.90,11570,-0.85%
8/15/2019,9854.90,10330.00,10330.00,9824.50,9770,-4.59%
8/16/2019,10329.00,10572.00,10667.00,10094.00,10900,-2.27%
8/17/2019,10569.40,10741.00,10811.00,10300.00,8250,-1.59%
8/18/2019,10740.00,10517.60,11085.00,10402.00,12130,2.10%
8/19/2019,10519.00,10624.00,10759.00,10132.70,13160,-0.97%
8/20/2019,10622.00,9691.20,10750.00,9271.60,28830,9.70%
8/21/2019,9683.20,9418.40,9963.10,9090.00,23120,2.90%
8/22/2019,9410.00,10813.00,10991.00,9378.00,26180,-13.03%
8/23/2019,10820.00,10193.00,11043.00,9920.60,21440,6.01%
8/24/2019,10206.80,11324.00,11390.00,10125.00,22490,-9.77%
8/25/2019,11312.00,11779.00,11803.00,10806.00,14720,-3.85%
8/26/2019,11765.00,11327.00,11900.00,11100.00,12250,3.75%
8/27/2019,11340.00,12092.00,12092.00,11006.00,21600,-6.23%
8/28/2019,12093.00,12564.00,13173.00,11572.00,36060,-3.66%
8/29/2019,12553.00,12301.50,12811.00,12173.00,19160,2.05%
8/30/2019,12301.00,11484.00,12382.00,11339.00,17840,7.10%
8/31/2019,11486.00,11276.00,11618.00,11121.60,8420,1.80%
9/1/2019,11283.00,10983.00,11720.00,10983.00,12210,2.59%
9/2/2019,10998.00,11141.00,11440.00,10802.00,16370,-1.53%
9/3/2019,11169.00,12000.00,12063.50,11057.00,19840,-6.80%
9/4/2019,11984.00,10903.00,12004.00,10903.00,28090,10.29%
9/5/2019,10866.00,10639.80,10961.00,9745.10,28780,2.13%
9/6/2019,10639.00,10777.00,11221.00,10099.00,24900,-0.99%
9/7/2019,10745.00,11973.00,12229.00,10705.00,19070,-9.86%
9/8/2019,11921.00,12350.70,12350.70,11375.00,20390,-3.47%
9/9/2019,12349.00,11183.00,12404.00,10812.00,31980,10.26%
9/10/2019,11200.00,12876.00,13222.00,10397.00,47610,-13.02%
9/11/2019,12876.00,11746.00,13764.00,11693.00,55590,9.57%
9/12/2019,11751.00,11070.00,11780.00,10992.40,21850,6.32%
9/13/2019,11053.00,10913.00,11135.00,10560.00,14400,1.26%
9/14/2019,10916.00,10745.00,11368.00,10576.00,18590,1.56%
9/15/2019,10747.90,10227.00,11210.00,10098.20,36680,5.00%
9/16/2019,10236.00,9557.80,10249.00,9557.80,22230,7.10%
9/17/2019,9557.10,9306.00,9620.80,9241.00,10590,2.70%
9/18/2019,9305.90,9094.90,9339.90,9062.00,5770,2.31%
9/19/2019,9095.90,9351.00,9370.90,8945.40,10590,-2.78%
9/20/2019,9356.00,8986.00,9489.90,8986.00,14170,4.12%
9/21/2019,8986.00,8852.80,9389.60,8803.00,20910,1.47%
9/22/2019,8856.00,8689.00,8904.10,8611.00,9400,1.92%
9/23/2019,8689.10,8230.00,8714.90,8163.30,12710,5.61%
9/24/2019,8227.40,8177.60,8333.00,8038.90,8890,0.64%
9/25/2019,8175.40,7903.10,8238.80,7822.30,9140,3.43%
9/26/2019,7904.10,8018.80,8048.90,7711.30,6530,-1.37%
9/27/2019,8013.70,7622.50,8046.30,7523.30,8900,4.90%
9/28/2019,7639.20,7924.00,7961.00,7502.50,6830,-3.60%
9/29/2019,7924.60,8002.10,8064.80,7802.00,4770,-0.84%
9/30/2019,7991.50,7816.90,8123.50,7769.10,13440,2.38%
10/1/2019,7805.60,7766.30,7870.60,7461.00,7510,0.21%
10/2/2019,7789.30,7692.80,7931.00,7603.00,10830,1.25%
10/3/2019,7692.80,8088.00,8088.00,7524.50,28120,-5.07%
10/4/2019,8103.40,8740.10,8740.10,8050.10,18660,-7.28%
10/5/2019,8740.00,8546.90,8818.00,8540.00,6240,2.26%
10/6/2019,8547.00,8531.90,8625.00,8452.00,5460,0.16%
10/7/2019,8533.30,8268.50,8550.00,8112.40,10930,3.18%
10/8/2019,8269.90,8681.20,9100.00,8019.70,20290,-4.73%
10/9/2019,8680.90,8738.10,8794.90,8490.00,10300,-0.69%
10/10/2019,8740.90,8806.10,8843.70,8558.30,11140,-0.74%
10/11/2019,8806.00,8730.00,8951.00,8661.00,17560,0.87%
10/12/2019,8729.90,8054.90,8820.00,7880.20,20140,8.38%
10/13/2019,8054.90,7990.00,8135.00,7950.40,4340,0.75%
10/14/2019,7994.90,7872.10,8158.60,7801.60,10920,1.56%
10/15/2019,7872.40,7619.90,7957.10,7496.30,10550,3.30%
10/16/2019,7621.10,7933.60,8030.00,7507.90,10780,-3.98%
10/17/2019,7937.00,7990.50,8089.90,7819.70,7690,-0.60%
10/18/2019,7985.00,8188.30,8188.30,7601.00,16900,-2.50%
10/19/2019,8189.50,7260.10,8263.20,7252.00,23460,12.80%
10/20/2019,7260.00,7418.30,7509.10,7210.60,9320,-2.10%
10/21/2019,7415.40,7857.50,7905.70,7067.40,29020,-5.62%
10/22/2019,7857.00,8135.50,8307.70,7750.10,22290,-3.39%
10/23/2019,8132.90,7951.90,8208.90,7837.60,19040,2.19%
10/24/2019,7958.30,7753.20,8194.10,7684.10,29320,2.65%
10/25/2019,7753.20,6980.10,8049.90,6883.90,36470,11.08%
10/26/2019,6979.90,7125.10,7448.00,6860.00,31960,-2.19%
10/27/2019,7136.40,6438.70,7278.30,6438.70,37910,10.84%
10/28/2019,6438.70,6262.00,6522.00,6212.60,14490,2.88%
10/29/2019,6258.40,6201.90,6309.00,6165.00,9680,0.93%
10/30/2019,6201.00,6096.60,6220.40,6024.10,8200,1.86%
10/31/2019,6087.90,6027.90,6290.00,6027.90,11990,1.00%
11/1/2019,6027.90,6042.00,6100.30,5906.80,6480,-0.23%
11/2/2019,6042.00,6098.20,6112.00,5956.20,5820,-0.92%
11/3/2019,6098.30,6019.90,6149.10,5868.20,9440,1.37%
11/4/2019,6016.00,5729.60,6139.90,5716.50,19480,5.11%
11/5/2019,5723.80,5629.50,5779.80,5618.00,11060,1.67%
11/6/2019,5629.60,5599.60,5655.00,5585.50,5530,0.54%
11/7/2019,5599.50,5480.00,5612.00,5454.90,7440,2.18%
11/8/2019,5480.10,5486.80,5515.20,5370.30,7810,-0.12%
11/9/2019,5486.80,5400.60,5542.20,5400.60,7760,1.57%
11/10/2019,5401.80,5410.90,5456.90,5355.40,4570,-0.17%
11/11/2019,5410.80,5215.60,5517.10,5174.10,21530,3.68%
11/12/2019,5219.00,5479.60,5556.80,5065.20,21490,-4.77%
11/13/2019,5480.30,5547.10,5647.40,5415.00,16530,-1.27%
11/14/2019,5550.90,5417.80,5645.00,5395.20,18760,2.46%
11/15/2019,5417.80,5320.30,5447.50,5276.50,11950,1.80%
11/16/2019,5321.90,5340.10,5366.10,5259.40,6150,-0.34%
11/17/2019,5340.00,5314.10,5375.60,5289.20,6480,0.49%
11/18/2019,5314.00,5310.80,5371.10,5225.00,6310,0.06%
11/19/2019,5310.80,5254.50,5339.30,5254.00,9040,1.07%
11/20/2019,5254.50,5234.30,5291.10,5224.70,9280,0.39%
11/21/2019,5234.30,5042.80,5256.20,5030.00,8380,3.67%
11/22/2019,5049.20,5190.10,5217.10,5000.70,9520,-2.79%
11/23/2019,5194.30,5103.70,5209.00,5064.20,4150,1.81%
11/24/2019,5101.80,5114.10,5160.80,5075.30,5210,-0.24%
11/25/2019,5114.00,5059.00,5134.90,4935.20,9220,0.95%
11/26/2019,5065.80,5315.50,5340.00,5001.10,19390,-4.63%
11/27/2019,5311.70,5213.00,5487.40,5200.50,15780,1.83%
11/28/2019,5216.30,5312.40,5312.50,5173.50,11900,-1.81%
11/29/2019,5312.50,5238.90,5361.70,5148.50,17820,1.42%
11/30/2019,5238.10,5091.10,5313.10,5075.00,9950,2.90%
12/1/2019,5090.50,5080.40,5280.00,4968.10,14200,0.20%
12/2/2019,5080.40,4939.30,5130.00,4930.10,11360,2.87%
12/3/2019,4938.90,4976.90,5099.90,4834.00,15420,-0.79%
12/4/2019,4978.00,4929.30,5330.10,4849.10,44280,1.03%
12/5/2019,4927.10,4196.90,5079.40,4189.70,54140,17.40%
12/6/2019,4196.80,4167.50,4220.80,4127.20,7010,0.70%
12/7/2019,4167.60,4165.10,4181.40,4153.10,2270,0.06%
12/8/2019,4165.10,4179.10,4210.00,4117.20,6630,-0.33%
12/9/2019,4179.00,4092.60,4188.00,4084.70,8650,2.11%
12/10/2019,4092.60,4102.70,4104.00,4066.40,6220,-0.24%
12/11/2019,4102.50,3992.70,4109.60,3979.60,7930,2.78%
12/12/2019,3991.70,3970.00,3994.80,3951.00,5090,0.55%
12/13/2019,3970.00,4041.40,4049.90,3939.10,6700,-1.77%
12/14/2019,4041.40,4063.00,4063.20,4011.50,3360,-0.54%
12/15/2019,4063.20,4045.20,4076.30,4038.50,4370,0.44%
12/16/2019,4045.30,4044.80,4064.60,4035.10,4840,0.01%
12/17/2019,4044.80,4127.20,4138.70,4005.20,11820,-2.00%
12/18/2019,4127.20,4104.60,4136.20,4073.90,7820,0.55%
12/19/2019,4104.70,4073.70,4118.00,4056.60,5550,0.77%
12/20/2019,4073.50,4069.00,4119.90,4035.60,3680,0.11%
12/21/2019,4068.90,4088.00,4088.30,4041.10,3380,-0.47%
12/22/2019,4088.00,4003.10,4152.70,4003.10,13940,2.12%
12/23/2019,4003.10,3948.30,4011.00,3948.30,6720,1.39%
12/24/2019,3948.30,3946.20,4000.10,3882.80,8300,0.01%
12/25/2019,3947.90,3954.90,3972.10,3925.10,5510,-0.16%
12/26/2019,3954.10,3950.70,3979.50,3895.20,7630,0.13%
12/27/2019,3949.00,4000.00,4009.20,3920.70,6610,-1.28%
12/28/2019,4000.00,4017.30,4017.30,3961.80,4670,-0.43%
12/29/2019,4017.30,3940.50,4046.20,3933.90,7380,1.95%
12/30/2019,3940.50,3964.70,4020.90,3863.70,9360,-0.61%
12/31/2019,3964.70,3951.50,3989.60,3935.70,7640,0.34%
1/1/2020,3951.40,3951.60,3984.10,3912.40,6590,-0.01%
1/2/2020,3951.60,3800.00,3966.90,3786.20,10800,3.99%
1/3/2020,3800.00,3884.80,3908.10,3767.10,10180,-2.18%
1/4/2020,3884.80,3913.00,3923.40,3856.70,2880,-0.72%
1/5/2020,3913.00,3915.00,3924.00,3850.00,5110,-0.03%
1/6/2020,3914.00,3894.00,3948.70,3893.00,4760,0.51%
1/7/2020,3894.00,3900.10,3988.00,3875.00,12100,-0.22%
1/8/2020,3902.70,3896.80,3934.00,3767.00,12030,0.15%
1/9/2020,3896.80,3919.30,3934.10,3870.40,5110,-0.64%
1/10/2020,3921.80,3825.00,3965.00,3825.00,10410,2.34%
1/11/2020,3832.00,4212.20,4282.40,3812.00,36090,-9.02%
1/12/2020,4211.70,4058.20,4255.00,4014.50,21530,3.78%
1/13/2020,4058.30,4008.80,4074.00,3991.30,14210,1.23%
1/14/2020,4008.80,4053.70,4122.00,3975.30,15480,-1.14%
1/15/2020,4055.00,3989.90,4070.00,3969.20,15250,1.63%
1/16/2020,3989.90,3978.40,4081.40,3943.40,24300,0.30%
1/17/2020,3978.10,3734.50,4019.90,3723.90,37620,6.52%
1/18/2020,3734.50,3676.50,3788.80,3668.90,14070,1.58%
1/19/2020,3676.40,3670.10,3724.90,3666.00,7520,0.18%
1/20/2020,3670.00,3656.70,3716.30,3644.50,7810,0.36%
1/21/2020,3656.70,3665.50,3681.10,3641.10,7530,-0.26%
1/22/2020,3666.10,3694.10,3735.40,3650.40,11760,-0.76%
1/23/2020,3694.20,3681.00,3728.00,3645.30,11340,0.36%
1/24/2020,3681.10,3749.70,3749.70,3672.00,7800,-1.74%
1/25/2020,3746.30,3718.30,3753.50,3667.10,9970,0.75%
1/26/2020,3718.40,3724.10,3739.10,3688.80,6740,-0.15%
1/27/2020,3724.00,3439.00,3799.60,3427.80,31150,8.38%
1/28/2020,3436.10,3451.90,3462.30,3429.30,4800,-0.46%
1/29/2020,3452.00,3512.60,3521.00,3417.60,13160,-1.73%
1/30/2020,3512.60,3490.40,3517.00,3475.90,4590,0.63%
1/31/2020,3490.50,3504.20,3522.60,3475.30,5210,-0.32%
2/1/2020,3501.70,3564.50,3566.80,3470.10,7860,-1.76%
2/2/2020,3564.30,3534.80,3575.40,3500.80,10890,0.79%
2/3/2020,3536.20,3502.70,3557.20,3465.00,10040,1.00%
2/4/2020,3501.10,3529.70,3565.70,3482.20,8570,-0.81%
2/5/2020,3529.60,3478.00,3548.00,3451.50,12580,1.49%
2/6/2020,3477.90,3501.10,3512.50,3427.20,10470,-0.68%
2/7/2020,3501.90,3597.10,3597.90,3450.30,17020,-2.65%
2/8/2020,3597.10,3630.70,3642.50,3544.00,11450,-0.93%
2/9/2020,3630.70,3629.00,3745.80,3624.80,13000,0.05%
2/10/2020,3628.90,3653.00,3663.40,3582.10,7380,-0.65%
2/11/2020,3652.60,3621.70,3670.00,3589.90,7870,0.90%
2/12/2020,3619.90,3639.00,3677.00,3591.20,7970,-0.53%
2/13/2020,3639.10,3579.40,3676.30,3488.30,18080,1.67%
2/14/2020,3579.40,3588.60,3614.80,3550.00,10810,-0.19%
2/15/2020,3586.10,3762.30,3796.00,3548.30,20620,-4.62%
2/16/2020,3760.00,3674.10,3858.50,3673.90,13390,2.29%
2/17/2020,3675.70,3722.50,3723.90,3652.40,5650,-1.27%
2/18/2020,3723.00,3671.30,3725.00,3610.00,10860,1.41%
2/19/2020,3671.20,3657.00,3750.00,3642.90,13230,0.40%
2/20/2020,3656.50,3749.30,3769.50,3625.10,13320,-2.48%
2/21/2020,3749.30,3591.00,3798.70,3581.80,14840,4.41%
2/22/2020,3591.00,3702.00,3712.90,3570.00,12590,-3.00%
2/23/2020,3702.00,3712.80,3734.00,3674.40,9290,-0.38%
2/24/2020,3716.10,3712.80,3777.40,3666.60,13130,0.09%
2/25/2020,3712.80,4083.30,4136.10,3687.20,35020,-9.07%
2/26/2020,4083.20,4100.00,4165.50,4036.00,20630,-0.41%
2/27/2020,4100.00,4113.90,4210.00,4056.20,18720,-0.34%
2/28/2020,4113.90,4170.90,4196.90,4078.50,11320,-1.38%
2/29/2020,4171.50,3911.00,4214.50,3892.90,25170,6.66%
3/1/2020,3911.00,3954.80,4014.90,3901.40,14870,-1.11%
3/2/2020,3954.90,3923.20,3985.80,3853.30,13230,0.81%
3/3/2020,3923.20,4049.90,4055.10,3882.00,10920,-3.09%
3/4/2020,4048.50,3963.10,4082.20,3920.10,19430,2.16%
3/5/2020,3963.00,3832.60,3981.90,3788.40,13850,3.46%
3/6/2020,3830.50,3976.70,3986.90,3779.50,15790,-3.72%
3/7/2020,3978.30,3893.80,4003.00,3845.20,17730,2.35%
3/8/2020,3887.00,4033.90,4099.70,3864.60,18700,-3.71%
3/9/2020,4036.70,3712.00,4094.90,3696.30,26920,8.67%
3/10/2020,3714.70,3930.00,3954.90,3688.00,23610,-5.47%
3/11/2020,3929.80,3909.70,3990.00,3812.10,19130,0.51%
3/12/2020,3909.70,4140.70,4152.10,3815.50,33730,-5.68%
3/13/2020,4145.20,4071.70,4384.00,4069.00,38000,1.71%
3/14/2020,4075.70,4135.00,4210.00,4036.80,24470,-1.43%
3/15/2020,4135.00,3975.90,4147.30,3919.50,19510,4.00%
3/16/2020,3976.10,4214.60,4283.00,3913.30,43520,-5.66%
3/17/2020,4214.50,3810.00,4275.70,3788.60,65870,10.62%
3/18/2020,3810.00,3780.10,4041.10,3758.00,55260,0.79%
3/19/2020,3780.10,3625.00,3780.90,3551.00,29430,4.28%
3/20/2020,3625.10,3299.90,3711.50,3285.50,35720,9.85%
3/21/2020,3299.90,3282.20,3380.30,3278.00,19100,0.45%
3/22/2020,3285.10,3281.60,3323.80,3216.10,17890,0.07%
3/23/2020,3282.80,3354.40,3390.80,3226.40,28560,-2.13%
3/24/2020,3354.40,3535.60,3539.10,3322.20,22240,-5.13%
3/25/2020,3535.60,3435.30,3611.20,3415.10,20930,2.92%
3/26/2020,3435.30,3523.50,3549.60,3384.00,24050,-2.54%
3/27/2020,3524.90,3642.10,3697.90,3475.80,22600,-3.15%
3/28/2020,3639.60,3506.00,3766.60,3469.70,25080,3.81%
3/29/2020,3506.00,3460.00,3784.80,3316.20,39080,1.33%
3/30/2020,3460.00,3528.60,3624.80,3278.40,74080,-2.02%
3/31/2020,3531.30,3770.50,3908.00,3506.00,58220,-6.21%
4/1/2020,3765.30,3982.20,4000.10,3751.10,28430,-5.44%
4/2/2020,3981.90,3903.80,4131.10,3793.10,33690,2.07%
4/3/2020,3901.20,4172.90,4178.50,3836.20,36860,-6.21%
4/4/2020,4159.70,4241.40,4353.20,4127.20,24400,-1.96%
4/5/2020,4243.00,4043.60,4339.00,3978.80,27500,5.07%
4/6/2020,4038.30,4323.30,4357.40,3966.20,42380,-6.37%
4/7/2020,4312.90,4331.40,4472.00,4180.60,41100,0.15%
4/8/2020,4306.30,3902.30,4439.60,3889.90,65260,10.86%
4/9/2020,3884.40,3850.10,3941.60,3713.20,46270,0.68%
4/10/2020,3858.00,4111.30,4196.40,3708.10,64080,-5.62%
4/11/2020,4087.80,3934.90,4211.30,3663.00,82180,4.02%
4/12/2020,3929.80,4422.80,4515.20,3834.70,50980,-11.14%
4/13/2020,4422.70,4370.80,4482.00,4251.00,36090,0.69%
4/14/2020,4392.40,4672.10,4716.80,4388.50,27950,-5.88%
4/15/2020,4666.60,4572.80,4773.40,4429.90,44380,1.45%
4/16/2020,4600.10,4944.90,5048.00,4318.10,117220,-6.84%
4/17/2020,4938.10,5650.30,5650.30,4890.90,74150,-12.75%
4/18/2020,5659.40,5637.20,5716.00,5621.00,9550,0.58%
4/19/2020,5626.70,5655.70,5659.20,5573.60,7980,-0.60%
4/20/2020,5660.50,5731.90,5756.80,5555.00,18430,-1.61%
4/21/2020,5753.40,5922.30,5929.20,5441.50,49910,-2.23%
4/22/2020,5884.60,6458.90,6485.00,5705.00,69200,-8.97%
4/23/2020,6464.40,6447.00,6497.50,6403.50,10120,0.27%
4/24/2020,6446.90,6481.00,6481.00,6418.80,7300,-0.05%
4/25/2020,6450.00,6431.00,6459.90,6364.00,7340,0.29%
4/26/2020,6431.10,6414.50,6461.70,6414.50,3250,0.17%
4/27/2020,6420.20,6479.50,6502.90,6392.60,10450,-0.92%
4/28/2020,6479.60,6573.00,6585.00,6477.00,11580,-1.42%
4/29/2020,6572.70,6519.00,6607.10,6512.20,10720,0.88%
4/30/2020,6515.20,6475.00,6515.30,6447.80,7250,0.70%
5/1/2020,6470.10,6495.20,6495.20,6439.40,4810,-0.23%
5/2/2020,6485.20,6389.20,6509.40,6360.10,8960,1.52%
5/3/2020,6387.90,6432.20,6432.20,6334.70,11370,-0.61%
5/4/2020,6426.90,6407.10,6454.80,6391.60,8070,0.43%
5/5/2020,6399.70,6374.80,6423.20,6353.50,9120,0.49%
5/6/2020,6368.40,6330.10,6406.40,6248.20,9960,0.60%
5/7/2020,6330.10,6347.10,6380.00,6313.20,10730,-0.22%
5/8/2020,6344.00,6490.20,6505.00,6320.90,19560,-2.25%
5/9/2020,6490.10,6498.40,6510.10,6456.30,6840,-0.16%
5/10/2020,6500.20,6534.90,6553.90,6480.10,6970,-0.48%
5/11/2020,6531.50,6533.40,6588.30,6514.30,7450,0.05%
5/12/2020,6528.10,6554.00,6566.00,6500.10,8710,-0.40%
5/13/2020,6554.10,6550.00,6623.00,6543.20,8490,0.06%
5/14/2020,6550.00,6567.20,6584.30,6525.40,8860,-0.26%
5/15/2020,6567.20,6587.40,6627.60,6549.10,6050,-0.37%
5/16/2020,6591.60,6582.90,6655.00,6582.90,4420,0.07%
5/17/2020,6586.70,6517.00,6609.70,6511.30,4610,0.91%
5/18/2020,6527.30,6609.60,6630.20,6519.90,11200,-1.30%
5/19/2020,6613.00,6736.40,6778.20,6567.50,12530,-1.84%
5/20/2020,6737.10,6754.20,6792.70,6681.30,8880,-0.25%
5/21/2020,6754.10,6739.00,6891.80,6679.00,15660,0.18%
5/22/2020,6742.00,6322.70,7704.20,6300.00,85000,6.42%
5/23/2020,6335.20,6326.00,6399.10,6318.50,11230,0.14%
5/24/2020,6326.50,6288.60,6331.40,6288.60,5820,0.53%
5/25/2020,6293.20,6249.00,6348.40,6223.00,10400,0.66%
5/26/2020,6252.00,6628.00,6628.00,6223.80,41610,-5.70%
5/27/2020,6630.20,6659.70,6659.70,6529.70,13820,-0.49%
5/28/2020,6663.00,6679.70,6680.60,6608.50,8020,-0.15%
5/29/2020,6673.20,6617.00,6718.40,6585.90,12700,1.09%
5/30/2020,6601.00,6595.20,6633.70,6532.80,5800,0.14%
5/31/2020,6592.00,6639.90,6648.20,6564.50,5800,-0.79%
6/1/2020,6644.70,6594.30,6666.90,6548.00,12430,0.98%
6/2/2020,6580.10,6507.90,6640.00,6499.30,11790,1.18%
6/3/2020,6503.20,6527.50,6552.50,6428.10,14570,-0.46%
6/4/2020,6533.30,6602.00,6638.40,6514.10,12030,-1.04%
6/5/2020,6601.90,6625.90,6659.60,6521.00,10360,-0.24%
6/6/2020,6618.10,6590.00,6656.50,6533.30,8490,0.20%
6/7/2020,6604.60,6627.30,6631.20,6466.00,17300,-0.46%
6/8/2020,6635.10,6691.20,6825.00,6545.10,27890,-0.86%
6/9/2020,6692.50,6462.40,6727.20,6440.70,18370,3.56%
6/10/2020,6462.40,6442.80,6552.70,6385.80,13810,0.43%
6/11/2020,6434.70,6585.10,6585.10,6350.20,20210,-2.28%
6/12/2020,6585.00,6697.80,6721.70,6555.10,17760,-1.86%
6/13/2020,6710.00,6723.10,6783.30,6664.20,8510,-0.19%
6/14/2020,6723.00,6789.80,6840.00,6643.60,18260,-0.59%
6/15/2020,6762.70,6522.10,6790.00,6496.00,36990,4.03%
6/16/2020,6500.50,6392.80,6535.00,6357.20,16670,1.71%
6/17/2020,6390.90,6330.80,6521.50,6112.70,29900,0.76%
6/18/2020,6342.80,6243.00,6384.00,6229.20,15930,1.42%
6/19/2020,6254.20,6506.10,6532.80,6205.10,23540,-3.76%
